latitude,longitude,HWSD2_SMU_ID
28.70513,8.93588,1819
29.25737,6.49164,1791
27.41125,8.83537,1796
27.7987,0.46279,1818
28.2,-0.51634,1353
28.11527,0.30578,1818
28.11598,0.30169,1818
28.46697,9.0559,1796
28.44826,9.13427,1796
28.72362,7.5178,1819
28.64017,7.61588,1819
28.63538,7.61444,1819
28.63781,7.61431,1819
28.63495,7.5358,1819
28.6863,7.19283,1819
28.08222,9.78442,1796
28.57749,7.65489,1819
28.56011,7.46229,1819
28.60243,7.25487,1819
28.60111,7.26067,1819
28.56163,7.46107,1819
28.6013,7.25888,1819
28.48002,7.50766,1819
28.47387,7.5123,1819
28.43277,7.51345,1819
28.43498,7.51338,1819
28.39598,7.43751,1819
27.92809,9.2485,1796
27.74748,9.88514,36
27.74517,9.88282,36
27.74416,9.88701,36
27.70984,9.8807,36
27.66877,9.87738,36
27.64205,9.86447,36
27.6394,9.86549,36
27.76688,9.19261,1796
27.74866,9.14932,1796
27.15297,8.80398,1796
27.73672,9.17498,1796
27.73577,9.1789,1796
27.70291,9.17244,1796
27.70154,9.17212,1796
36.86771,6.98453,1401
36.86758,6.98322,7001
27.63823,9.86948,36
29.26501,6.4929,1791
29.69218,6.70203,36
30.25233,8.08341,36
30.38684,7.9645,36
30.47117,7.02434,36
31.17834,8.10654,36
30.89683,5.58603,36
31.05512,8.03345,36
31.05599,8.03542,36
27.7358,9.18277,1796
27.76185,9.19293,1796
28.45073,9.13998,1796
28.63291,9.78804,1796
28.57735,7.65557,1819
28.55793,7.46381,1819
28.71015,9.03561,1819
28.68556,7.19365,1819
28.63865,7.61474,1819
31.18674,6.78696,36
33.12392,3.32114,1821
32.35389,6.97958,1645
32.13599,6.47258,1642
32.35397,6.98131,1645
31.59081,5.95771,1315
31.66036,6.0606,1315
31.66419,6.05523,1315
31.66373,6.05047,1315
31.84727,6.05338,1315
31.77766,5.10479,1315
31.84678,5.05703,1315
31.17715,8.10564,36
31.39547,6.93506,36
31.40358,5.97608,1315
34.55205,5.27803,1838
36.20658,7.92443,1129
36.3433,8.07321,1129
36.74408,6.25975,1401
36.45213,5.23619,1126
36.74466,6.25491,7001
36.62701,5.89139,1401
36.87722,6.94446,7001
36.79962,7.73205,1725
36.7951,7.698,1725
36.79097,7.70158,1725
36.79333,7.68815,1725
36.79078,7.6828,1725
36.87794,6.94012,7001
36.87066,6.98346,1401
36.86736,6.9826,7001
36.86514,6.9549,1401
36.75201,6.25342,1401
36.74804,6.25686,7001
36.74477,6.25604,7001
36.74546,6.25177,7001
36.74218,6.25095,7001
36.72839,6.25193,7001
36.43182,6.6205,1129
36.75037,3.08042,1078
36.33624,5.48104,1129
36.33297,5.48026,1129
36.6324,3.22968,1345
36.5998,3.13521,7001
36.17886,5.57146,1772
35.86726,6.02417,1772
35.55211,6.86754,1869
36.14156,2.92971,7001
35.88172,4.44572,7001
35.87831,4.44678,7001
35.23343,8.17328,329
35.71055,4.47582,1824
36.13057,1.23874,1344
35.34998,5.76235,1832
35.0955,5.64551,1834
35.81674,-0.2706,1126
35.81147,-0.25899,7001
35.81348,-0.27713,1126
35.8108,-0.25293,1126
35.80755,-0.25955,7001
35.80621,-0.24741,1126
34.98183,5.71544,1834
35.74756,-0.25665,1135
34.57153,7.24345,1838
34.50469,6.98118,1838
35.56721,-0.93967,1126
34.4412,5.88854,1838
35.31163,-1.34595,1343
35.31316,-1.34317,1343
31.75597,6.14408,1315
31.78726,6.06352,1315
31.79061,6.06431,1315
31.80619,5.99353,1315
31.79876,6.05746,1315
31.96017,5.21713,1315
31.85017,6.05088,1315
31.8509,6.04667,1315
31.85235,6.03827,1315
31.89398,5.91708,1315
32.27657,3.98541,1821
32.40264,4.00669,1821
32.55652,3.1676,1821
32.13754,6.46864,1642
32.74776,3.18312,1315
32.9303,3.23451,1315
32.93091,3.23034,1315
32.93544,3.2227,1315
32.93693,3.23588,1315
32.94478,3.22892,1315
32.9481,3.22961,1315
32.94932,3.22129,1315
32.35551,6.97631,1645
32.35892,6.97717,1645
33.06923,3.33035,1821
33.12503,3.31932,1821
33.12564,3.31515,1821
33.12835,3.32,1821
33.13819,3.3692,1821
31.39856,6.93117,36
31.19076,6.78753,36
31.39776,6.93565,36
31.17953,8.10172,36
31.39351,6.93929,36
31.17859,8.10668,36
31.05634,8.03261,36
31.01616,8.16349,36
31.01057,8.17267,36
31.40807,5.97522,1315
31.35855,6.05255,1315
31.36395,6.04819,1315
31.40209,5.96945,1315
30.1787,7.68776,36
30.22231,7.79846,36
30.25503,8.08161,36
30.47206,7.02502,36
30.87816,5.64396,36
30.89737,5.58241,36
30.83631,6.55833,1791
30.83488,6.56027,1791
30.83831,6.56109,1791
30.66512,8.1018,36
30.66352,8.10333,36
31.17916,5.97258,36
31.40544,5.97024,1315
30.82641,8.02661,36
31.62657,6.05804,1315
31.78108,5.1029,1315
31.63297,5.98063,1315
31.63152,5.98904,1315
31.75032,5.22671,1315
31.68717,5.80631,1315
31.66301,6.04902,1315
31.66083,6.06169,1315
31.66156,6.05746,1315
31.66228,6.05325,1315
31.66418,6.06246,1315
31.66563,6.05402,1315
31.40472,5.97444,1315
31.66491,6.05824,1315
31.66636,6.0498,1315
31.66754,6.06324,1315
31.67714,6.04794,1315
31.84704,5.05467,1315
31.70635,5.95857,1315
31.5899,5.95869,1315
31.58728,5.9537,1315
31.18732,6.7867,36
31.58393,5.95291,1315
31.70733,5.96158,1315
31.70805,5.95738,1315
28.44767,9.13686,1796
27.80018,0.46289,1818
28.11468,0.30289,1818
27.14998,8.80344,1796
27.40932,8.83712,1796
27.70139,9.17244,1796
27.70451,9.17236,1796
27.73695,9.18101,1796
27.75179,9.15011,1796
27.76456,9.19247,1796
28.60255,7.25859,1819
29.25737,6.49224,1791
28.57671,7.65206,1819
28.68611,7.19524,1819
28.63731,7.53597,1819
28.63787,7.61452,1819
28.72277,7.52289,1819
28.72372,7.51791,1819
28.46361,9.05725,1796
28.4644,9.05328,1796
28.44847,9.13287,1796
28.71252,9.03605,1819
28.70857,9.03502,1819
28.56059,7.4632,1819
28.59893,7.25771,1819
28.08306,9.78505,1796
28.07797,9.78839,1796
28.47873,7.51074,1819
28.43361,7.51404,1819
28.39448,7.43692,1819
27.92612,9.24755,1796
27.92527,9.25168,1796
27.92568,9.10606,1796
27.74538,9.88706,36
27.72093,9.87589,36
27.71062,9.88251,36
27.66861,9.87868,36
27.6399,9.86633,36
28.71375,8.94604,1819
28.70272,8.93906,1819
28.46838,9.05428,1796
28.46759,9.05826,1796
28.63267,9.78546,1796
29.26861,6.49023,1791
28.6368,9.78656,1796
28.63769,9.78222,1796
28.92342,9.74544,1796
29.68745,6.69814,36
29.69094,6.69897,36
29.69362,6.70431,36
29.69443,6.6998,36
29.69711,6.70514,36
29.69979,6.71048,36
29.70059,6.70597,36
29.70327,6.71131,36
29.26513,6.48942,1791
27.74823,9.15429,1796
27.63779,9.86872,36
30.65551,8.09628,36
29.69522,6.70737,36
28.68423,7.19368,1819
28.6382,7.6156,1819
28.57472,7.65692,1819
28.70902,9.03663,1819
28.46441,9.05623,1796
28.44748,9.1366,1796
27.76238,9.19508,1796
31.05331,8.03598,36
31.05327,8.03329,36
31.05389,8.03828,36
32.27496,3.98861,1821
30.87441,5.6434,36
31.17666,8.10551,36
36.7441,6.25675,7001
35.60822,-0.67149,391
36.79207,7.68085,1725
35.06932,6.47488,1124
34.77147,-1.70178,1766
36.74714,3.08328,7001
36.86851,4.15916,1524
35.81367,-0.26644,7001
35.80848,-0.25529,1126
35.80714,-0.25184,1126
36.87012,6.9793,7001
34.57104,7.24045,1838
35.09786,5.64475,1834
35.0971,5.64517,1834
35.23284,8.17135,329
35.71089,4.4744,1824
36.12949,1.23705,1344
35.88105,4.44882,7001
35.88054,4.44911,7001
35.88121,4.44286,7001
36.13935,2.92799,7001
36.14241,2.92563,1416
36.17939,3.74495,1416
36.31859,4.07678,1591
36.17762,5.57285,1772
36.08849,6.8049,1779
36.59569,2.87693,1345
36.33502,5.48388,1129
36.63142,3.23199,1345
36.7487,3.08032,7001
36.43233,6.62259,1129
36.77223,5.65824,1401
36.74612,6.25104,7001
36.74548,6.25629,7001
36.74609,6.25238,7001
36.76277,7.30867,1129
36.87815,6.94512,7001
36.8788,6.94016,7001
36.87799,6.94175,7001
34.43813,2.05684,1840
33.13913,3.36582,1821
33.47455,-0.34707,1843
33.12796,3.31713,1821
33.12751,3.32136,1821
33.12437,3.31231,1821
33.12393,3.31653,1821
33.06829,3.33052,1821
32.94852,3.21929,1315
32.94761,3.22776,1315
32.93457,3.23436,1315
32.93098,3.2295,1315
32.93053,3.23374,1315
32.92963,3.24221,1315
32.83913,3.238,1315
32.35539,6.97711,1645
32.74658,3.17852,1315
32.74612,3.18275,1315
32.74208,3.18212,1315
32.55799,3.16577,1821
32.55395,3.16515,1821
32.13527,6.47012,1642
32.40414,4.00268,1821
32.27876,3.98652,1821
32.27491,3.98586,1821
32.2772,3.98521,1821
31.90088,6.06451,1315
31.96177,5.21312,1315
31.84992,6.04575,1315
31.84932,6.0503,1315
31.80577,5.99423,1315
31.79777,6.05319,1315
31.78898,6.06548,1315
31.78551,6.06482,1315
31.84772,5.05614,1315
31.70712,5.95739,1315
31.70573,5.9591,1315
31.67605,6.04652,1315
31.66788,6.05424,1315
31.66503,6.04907,1315
31.66442,6.05358,1315
31.66381,6.05808,1315
31.6632,6.06259,1315
31.66034,6.05743,1315
31.7783,5.10231,1315
31.68692,5.80565,1315
31.63555,6.13565,1315
31.75131,5.22743,1315
31.63406,5.98781,1315
31.59043,5.95881,1315
31.58755,5.95365,1315
31.58407,5.95302,1315
31.18888,8.64037,36
31.39574,6.93369,36
31.39454,6.94213,36
31.17978,8.10297,36
31.0828,8.3595,36
31.40881,5.97363,1315
31.40533,5.973,1315
31.40473,5.97751,1315
31.40246,5.96784,1315
31.06051,8.03836,36
31.05783,8.03367,36
31.05454,8.033,36
31.01466,8.16111,36
31.18951,6.78402,36
31.18891,6.78826,36
30.82382,8.02978,36
30.66339,8.10054,36
30.83614,6.55801,1791
30.89777,5.58581,36
30.87914,5.64055,36
30.87852,5.6451,36
30.87563,5.63993,36
30.47431,7.02526,36
30.47097,7.02462,36
30.25442,8.08278,36
28.15467,8.96618,1796
28.39764,7.43813,1819
28.43353,7.51339,1819
28.08033,9.78918,1796
28.08103,9.7851,1796
28.08439,9.78583,1796
28.13486,9.51141,1796
28.1382,9.51212,1796
28.47876,7.50902,1819
28.56069,7.4608,1819
28.60183,7.25815,1819
28.57904,7.65226,1819
28.57844,7.65616,1819
28.6863,7.19358,1819
28.63767,7.53526,1819
28.63554,7.61524,1819
28.63882,7.61589,1819
28.46383,9.05679,1796
28.45078,9.13568,1796
28.46713,9.05748,1796
28.72196,7.51905,1819
28.52789,9.12215,1796
28.70491,8.93889,1819
28.7135,8.94883,1819
28.71415,8.9449,1819
28.7168,8.94953,1819
28.70984,9.03354,1819
28.62257,9.78434,1796
28.62188,9.78841,1796
28.6312,9.78424,1796
28.63384,9.78903,1796
28.63454,9.78497,1796
28.63789,9.7857,1796
28.78556,9.27705,1819
28.73694,9.7854,1796
28.73624,9.78945,1796
29.25736,6.49215,1791
29.26744,6.49404,1791
29.26803,6.48993,1791
28.91159,9.74669,1796
28.91561,9.74337,1796
29.10918,9.6664,1819
29.6861,6.69804,36
29.68945,6.69868,36
29.69556,6.70405,36
29.69615,6.69995,36
29.69773,6.71289,36
29.69832,6.70879,36
29.69891,6.70469,36
29.70108,6.71352,36
29.70167,6.70942,36
28.1166,0.30402,1818
28.20132,-0.51713,1353
27.14848,8.80264,1796
27.15106,8.80593,1796
27.40862,8.83741,1796
27.70423,9.17302,1796
27.73743,9.18011,1796
27.74813,9.15298,1796
27.75145,9.15368,1796
27.64035,9.86456,36
27.63964,9.86866,36
27.76538,9.19353,1796
27.66933,9.87938,36
27.93078,8.37413,1796
27.71057,9.88404,36
27.7221,9.87808,36
27.74248,9.88542,36
27.74586,9.88616,36
27.92346,9.25022,1796
28.39435,7.43749,1819
27.73591,9.18201,1796
27.74813,9.15164,1796
27.76463,9.19232,1796
28.08025,9.78815,1796
28.73653,9.79136,1796
28.39609,7.44117,1819
28.70181,8.93958,1819
28.7135,8.94932,1819
28.78433,9.27688,1819
28.57684,7.65542,1819
28.61415,7.50291,1819
28.63651,7.61717,1819
28.72301,7.5228,1819
28.68256,7.19587,1819
29.10575,9.66864,1819
28.59027,1.41124,1330
29.69534,6.70379,36
29.69992,6.71241,36
30.17925,7.69008,36
30.38672,7.96419,36
30.39001,7.96349,36
30.47245,7.02761,36
30.65672,8.0978,36
31.05564,8.03534,36
31.40443,5.97618,1315
31.54631,6.00535,1315
31.55338,5.94391,1315
31.5839,5.95506,1315
31.59153,5.95784,1315
31.66259,6.06025,1315
31.66184,6.05585,1315
31.66198,6.0616,1315
31.66121,6.05722,1315
31.66463,6.05642,1315
31.66387,6.05204,1315
31.78634,6.06497,1315
31.75071,5.2283,1315
31.77963,5.10366,1315
31.84732,5.05478,1315
32.13428,6.47067,1642
32.51236,6.7104,1645
32.55296,3.17046,1821
32.9292,3.24297,1315
33.17414,3.35041,1821
36.5248,7.17641,1129
36.74602,6.25619,7001
35.81313,-0.26851,1126
34.57033,7.24055,1838
35.23481,8.17238,329
35.80626,-0.26147,7001
35.80648,-0.26825,7001
35.8067,-0.27513,7001
35.81291,-0.26162,7001
35.81335,-0.27518,1126
35.81356,-0.28196,1126
35.82,-0.27535,1126
35.80412,-0.2677,7001
35.81059,-0.26103,7001
35.81078,-0.26786,1126
35.81095,-0.27464,1126
35.8176,-0.27479,1126
35.81778,-0.28162,1126
36.13033,1.23899,1344
36.63029,3.22881,1345
36.87175,6.97931,7001
30.66582,8.10361,36
30.83548,6.55999,1791
30.89878,5.58399,36
30.87949,5.641,36
30.87496,5.6404,36
32.13863,6.46694,1642
32.13425,6.46633,1642
32.27999,3.98338,1821
31.9611,5.21559,1315
31.84911,6.04603,1315
31.84863,6.05126,1315
31.85125,6.04421,1315
31.85073,6.04945,1315
31.80051,6.05328,1315
31.79057,6.06251,1315
31.78611,6.06186,1315
31.75595,6.14149,1315
31.70737,5.95986,1315
31.78218,5.10167,1315
31.66704,6.04962,1315
31.66655,6.05479,1315
31.66606,6.05997,1315
31.66258,6.04894,1315
31.6616,6.05928,1315
31.6621,6.0541,1315
31.65007,5.98934,1315
31.63215,5.98691,1315
31.5916,5.95792,1315
31.58761,5.95214,1315
31.39595,6.92977,36
31.39499,6.9389,36
31.18911,8.64038,36
32.35496,6.97346,1645
32.35874,6.97874,1645
32.35922,6.97405,1645
34.43945,2.05418,1840
31.40824,5.9734,1315
31.17939,8.10612,36
31.18007,8.10024,36
31.40428,5.96757,1315
31.40377,5.9728,1315
31.36005,6.05037,1315
32.40482,4.0037,1821
31.05641,8.03232,36
31.18844,6.78336,36
31.18796,6.78797,36
31.01364,8.1621,36
31.00842,8.17296,36
30.83835,6.55748,1791
30.66577,8.10448,36
30.47356,7.02543,36
30.38982,7.90573,36
30.47402,7.02108,36
30.25427,8.08137,36
30.17944,7.68617,36
30.18125,7.68514,36
29.70076,6.70802,36
29.70029,6.71243,36
29.69753,6.6986,36
29.69706,6.70301,36
29.69658,6.70742,36
29.69287,6.70242,36
29.68915,6.69741,36
29.1082,9.66431,1819
28.92455,9.74524,1796
28.92102,9.74463,1796
28.91397,9.74341,1796
29.26996,6.48879,1791
29.26949,6.49325,1791
29.26574,6.48819,1791
28.91541,9.13567,1819
28.73846,9.78875,1796
28.73494,9.78813,1796
28.78512,9.27724,1819
28.73504,9.15243,1819
28.71267,9.03341,1819
28.70903,9.03281,1819
28.71309,8.94435,1819
28.70276,8.9377,1819
28.72195,7.52148,1819
28.46758,9.05705,1796
28.46396,9.05643,1796
28.63961,7.61276,1819
28.44981,9.13674,1796
28.64028,7.6071,1819
28.68491,7.19074,1819
28.68445,7.19474,1819
28.613,7.49857,1819
28.57891,7.65532,1819
28.60246,7.25619,1819
28.60199,7.26013,1819
28.56212,7.46078,1819
28.47668,7.50609,1819
28.47655,7.51037,1819
28.432,7.51506,1819
28.39671,7.44003,1819
28.13738,9.50899,1796
28.08255,9.78679,1796
28.08197,9.78427,1796
27.92406,9.2473,1796
27.92344,9.2519,1796
27.92826,9.1058,1796
27.74466,9.88596,36
27.74265,9.88712,36
27.93054,8.37172,1796
27.7646,9.19346,1796
27.66924,9.87877,36
27.75155,9.15357,1796
27.74797,9.15296,1796
27.73723,9.17945,1796
27.63921,9.86468,36
27.70326,9.17171,1796
27.45773,9.6049,1796
27.4572,9.60307,1796
27.40862,8.83556,1796
28.19946,-0.52092,1353
28.11634,0.29869,1818
27.14888,8.80236,1796
35.80582,-0.24684,1126
32.27549,3.98685,1821
33.47665,-0.34391,1843
32.27938,3.98646,1821
33.47769,-0.34532,1843
34.79983,0.32793,1125
35.80499,-0.24354,1126
36.12848,1.2396,1344
35.81656,-0.26869,1126
35.81318,-0.25514,1126
35.81231,-0.2517,1126
35.81745,-0.27223,1126
35.8084,-0.25715,1126
35.80754,-0.25369,1126
35.81179,-0.27069,1126
35.80925,-0.26055,7001
35.80669,-0.2503,1126
28.11649,0.30431,1818
28.11663,0.30265,1818
28.61195,7.50332,1819
29.10858,9.66733,1819
28.72174,7.52324,1819
27.76248,9.19408,1796
28.68461,7.19333,1819
27.73598,9.18302,1796
27.92363,9.25277,1796
28.44978,9.13678,1796
28.46306,9.05795,1796
28.71129,9.03691,1819
28.57738,7.65599,1819
27.74166,9.88916,36
28.56042,7.46362,1819
28.63568,7.61847,1819
31.66155,6.0581,1315
31.64718,5.99046,1315
31.66582,6.05691,1315
32.35735,6.97955,1645
31.8482,5.05779,1315
32.13654,6.47078,1642
31.77705,5.1048,1315
32.11584,7.00097,1795
32.1157,6.99944,1795
31.69691,5.96208,1315
31.6648,6.05208,1315
31.18805,6.78662,36
31.18897,6.7911,36
30.87333,5.6429,36
31.17803,8.10675,36
30.83716,6.56274,1791
31.05475,8.03838,36
30.4714,7.02371,36
30.47234,7.02816,36
30.47167,7.02694,36
30.38912,7.96593,36
30.25277,8.08349,36
31.39533,6.93618,36
31.3247,6.0713,1315
31.35577,6.06744,1315
31.36556,6.04901,1315
31.36132,6.0474,1315
31.40564,5.97744,1315
31.67357,6.98912,1315
31.67277,6.9911,1315
31.54521,6.00729,1315
31.58521,5.95654,1315
31.59055,5.96015,1315
31.66257,6.06293,1315
31.66053,6.05329,1315
32.55629,3.17106,1821
36.8684,6.98448,1401
36.83904,4.47393,1524
35.81038,-0.25197,1126
35.80923,-0.25629,1126
35.80787,-0.248,1126
35.81155,-0.24976,1126
36.87886,6.93938,7001
36.87124,6.9759,7001
36.8666,6.94887,1401
36.76196,7.30264,1129
36.7495,6.25153,7001
36.74898,6.25419,7001
36.08672,6.80204,1779
36.08855,6.80159,1779
36.17838,3.74258,1416
35.87835,4.43948,1238
35.23419,8.17032,329
35.09611,5.6431,1834
35.09789,5.64364,1834
34.98274,5.71339,1834
34.98389,5.71173,1834
34.57095,7.23951,1838
36.74923,6.24854,1401
31.786,6.06209,1315
31.78332,5.09682,1315
31.78303,5.10259,1315
31.77903,5.10208,1315
31.75352,5.22533,1315
31.70534,5.95735,1315
31.66989,6.05085,1315
31.66426,6.04517,1315
31.66397,6.05016,1315
31.66368,6.05515,1315
31.66338,6.06018,1315
31.59455,5.95245,1315
31.58859,5.952,1315
31.39825,6.93008,36
31.39766,6.9389,36
31.41089,5.97103,1315
31.40495,5.97048,1315
31.40524,5.96538,1315
31.40466,5.97557,1315
31.40746,5.96817,1315
31.40714,5.97325,1315
31.18655,8.64011,36
31.36695,6.04508,1315
31.36074,6.0495,1315
31.18201,8.10306,36
31.17677,8.10257,36
31.17705,8.0988,36
31.19153,6.78487,36
31.19182,6.78042,36
31.18587,6.78432,36
31.0553,8.03025,36
31.05503,8.03398,36
31.05521,8.03029,36
31.05492,8.034,36
32.74765,3.17293,1315
31.01271,8.16706,36
31.01328,8.15985,36
31.01242,8.17065,36
31.01847,8.1605,36
32.93232,3.22713,1315
32.93927,3.22748,1315
33.13,3.31285,1821
32.55368,3.16574,1821
32.55474,3.15814,1821
32.5539,3.1582,1821
32.55448,3.16567,1821
32.36046,6.9717,1645
32.36017,6.97619,1645
32.3548,6.97123,1645
32.35451,6.97573,1645
32.40591,3.9989,1821
32.27568,3.98277,1821
32.13519,6.46395,1642
32.13491,6.46877,1642
31.96187,5.21049,1315
31.96362,5.21061,1315
31.85034,6.0448,1315
31.79846,6.05311,1315
31.84857,5.04977,1315
31.79193,6.0627,1315
29.70422,6.70778,36
29.69922,6.69862,36
29.69892,6.70292,36
29.69862,6.70723,36
29.69361,6.69808,36
29.69331,6.70237,36
29.6883,6.69322,36
29.6899,6.69438,36
29.10947,9.66537,1819
29.11109,9.66457,1819
29.11055,9.67009,1819
29.26955,6.48658,1791
29.26925,6.49095,1791
29.2639,6.48602,1791
29.27204,6.48807,1791
29.26638,6.48752,1791
28.92159,9.74405,1796
28.91698,9.74345,1796
28.91237,9.74285,1796
28.91572,9.13516,1819
28.73645,9.78803,1796
28.71246,9.03139,1819
28.7155,8.94673,1819
28.70639,8.93959,1819
28.72411,7.51795,1819
28.65244,7.68322,1819
28.68548,7.18894,1819
28.68518,7.19286,1819
28.68827,7.19088,1819
28.63688,7.61309,1819
28.46786,9.05782,1796
28.4684,9.05196,1796
28.58085,7.65112,1819
28.45119,9.13299,1796
28.58055,7.65485,1819
28.57562,7.65055,1819
28.60182,7.25529,1819
28.56426,7.4607,1819
28.55897,7.46014,1819
28.55969,7.46036,1819
28.48117,7.50782,1819
28.4759,7.50716,1819
28.45921,7.51652,1819
28.45988,7.51379,1819
28.43357,7.51069,1819
28.39716,7.43621,1819
28.39685,7.43993,1819
28.13747,9.51137,1796
28.08228,9.78416,1796
27.9265,9.24696,1796
27.93254,8.37078,1796
27.74704,9.8856,36
27.74253,9.88501,36
27.76362,9.18913,1796
27.76603,9.19348,1796
27.75111,9.15168,1796
27.73891,9.1787,1796
27.66819,9.87812,36
27.7342,9.17811,1796
27.64223,9.86434,36
27.7012,9.17438,1796
27.40907,8.835,1796
30.82776,8.02733,36
30.82253,8.02666,36
30.89607,5.57938,36
30.83883,6.55517,1791
30.83698,6.55798,1791
30.90069,5.57909,36
30.83729,6.55343,1791
30.87909,5.63491,36
30.87878,5.64009,36
30.66366,8.099,36
30.61464,8.26054,36
30.61258,8.26001,36
30.47615,7.02317,36
30.47062,7.02257,36
30.25697,8.08293,36
30.25179,8.08229,36
30.18235,7.68361,36
29.70392,6.71207,36
36.33324,5.47922,1129
36.74776,3.08272,7001
36.74819,6.2522,7001
36.74712,6.25625,7001
35.76377,-0.26597,1135
35.59367,-0.45678,1135
35.53311,-0.27761,1080
35.52933,-0.27893,1080
35.45887,-0.39639,1080
34.79924,0.32857,1125
32.35942,6.97465,1645
36.62966,3.23261,1345
36.59647,2.87849,1345
35.88031,4.44554,7001
36.14035,2.9255,7001
35.70826,4.47323,1824
35.09895,5.64613,1834
35.09592,5.64677,1834
36.12943,1.23729,1344
36.12845,1.24183,7001
34.57389,7.24118,1838
34.98103,5.71357,1834
34.56981,7.23934,1838
35.81421,-0.26853,1126
35.81542,-0.27439,1126
35.81178,-0.2568,1126
35.8033,-0.2158,1078
35.80558,-0.24633,1126
35.80426,-0.24683,1126
33.12927,3.321,1821
33.13086,3.31446,1821
33.13007,3.31774,1821
33.12524,3.31605,1821
33.12431,3.31474,1821
33.12353,3.31804,1821
33.06802,3.33118,1821
32.13723,6.46954,1642
32.13862,6.46442,1642
32.93874,3.23375,1315
32.93628,3.22234,1315
32.93391,3.23212,1315
32.93311,3.23539,1315
32.93152,3.24195,1315
32.83714,3.23745,1315
32.75034,3.18112,1315
32.74549,3.17948,1315
32.7447,3.18277,1315
31.8996,6.06435,1315
32.40459,4.00381,1821
32.40437,4.0045,1821
31.85315,6.03479,1315
31.85055,6.0446,1315
31.84925,6.0495,1315
32.55817,3.1666,1821
31.79803,6.05239,1315
31.78829,6.0652,1315
31.18023,8.09945,36
32.27614,3.98413,1821
31.96202,5.21349,1315
31.18314,8.0987,36
31.18127,8.1053,36
31.70612,5.95592,1315
31.66804,6.05085,1315
31.66668,6.05589,1315
31.66533,6.06091,1315
31.66223,6.0489,1315
31.66087,6.05393,1315
31.65952,6.05896,1315
31.40151,6.92889,36
31.39994,6.93453,36
31.66538,6.04803,1315
31.66405,6.05309,1315
31.66273,6.05814,1315
31.39647,6.93199,36
31.39493,6.93765,36
31.05482,8.03413,36
31.05671,8.02751,36
31.0187,8.16069,36
31.01023,8.16516,36
31.59476,5.95704,1315
31.58902,5.95492,1315
31.78358,5.10379,1315
31.75208,5.22389,1315
31.77809,5.10187,1315
31.78069,5.10132,1315
31.7499,5.22179,1315
31.19377,6.78694,36
31.40608,5.97319,1315
31.18773,6.78469,36
31.4074,5.96823,1315
31.40477,5.97815,1315
31.36722,6.04755,1315
31.36006,6.05052,1315
30.66608,8.1004,36
30.66361,8.09967,36
30.83776,6.55319,1791
30.83624,6.55873,1791
30.83813,6.55824,1791
30.25605,8.08108,36
30.89829,5.57915,36
30.89699,5.58406,36
30.87566,5.64062,36
30.4727,7.01726,36
30.47099,7.02332,36
30.89942,5.58284,36
30.87844,5.6396,36
30.4763,7.02431,36
30.17931,7.68464,36
30.18251,7.68373,36
29.70384,6.70981,36
29.69926,6.70161,36
29.69304,6.69934,36
29.68681,6.6971,36
29.70302,6.70882,36
29.69841,6.70057,36
29.6968,6.70654,36
29.69219,6.69829,36
29.27114,6.4917,1791
29.26491,6.48948,1791
28.72389,7.51796,1819
28.63903,7.61052,1819
28.72299,7.51587,1819
28.63878,7.60857,1819
28.63679,7.61568,1819
28.58297,7.65021,1819
28.68419,7.18737,1819
28.68812,7.18879,1819
28.56325,7.4577,1819
28.60521,7.25492,1819
28.47733,7.50333,1819
28.45869,7.51425,1819
28.39926,7.43902,1819
28.11708,0.30532,1818
28.39849,7.43921,1819
28.73343,9.79132,1796
28.44769,9.13851,1796
27.92267,9.25178,1796
27.76495,9.1937,1796
27.75027,9.15313,1796
27.73549,9.1837,1796
27.70096,9.17563,1796
27.6391,9.86822,36
29.10903,9.67174,1819
28.55926,7.46523,1819
28.57682,7.65922,1819
28.91855,9.74852,1796
28.92336,9.74712,1796
28.91374,9.74991,1796
31.40304,5.97919,1315
31.58675,5.95621,1315
31.66184,6.06221,1315
31.66626,6.05593,1315
31.66514,6.05144,1315
31.63224,5.98285,1315
31.66295,6.05482,1315
31.66411,6.05932,1315
32.11475,7.00379,1795
32.1138,7.00002,1795
31.75129,5.23273,1315
31.75,5.22782,1315
28.68467,7.19768,1819
29.69864,6.71197,36
29.69752,6.70748,36
29.69641,6.70299,36
29.70049,6.71272,36
30.25259,8.08629,36
30.38931,7.96414,36
30.39019,7.9678,36
30.4692,7.02934,36
30.4745,7.02858,36
30.47347,7.02444,36
31.02337,8.46033,36
31.02258,8.45698,36
31.17613,8.1062,36
30.83617,6.5635,1791
31.18465,6.79098,36
30.87794,5.64693,36
30.87667,5.64209,36
31.18437,6.78853,36
31.19079,6.79087,36
31.40185,5.97463,1315
31.5879,5.96071,1315
29.1058,9.66965,1819
28.63657,7.62059,1819
28.63556,7.61647,1819
35.80984,-0.25222,1126
30.38868,7.96372,36
28.46418,9.06151,1796
28.63494,7.61926,1819
28.63945,7.61866,1819
28.68295,7.1946,1819
31.05678,8.0416,36
31.74802,5.22905,1315
31.05664,8.03992,36
30.87282,5.64678,36
30.72006,8.1037,36
30.71995,8.10275,36
30.38948,7.96214,36
35.8112,-0.25085,1126
35.51065,-1.10403,1126
31.18213,8.10016,36
31.39975,6.92791,36
31.0535,8.02611,36
